date,ship_count,avg_ship_speed,port_congestion_level,storm_events_count,cyber_attack_count,trade_value,risk_score,coverage_score,vehicle_gps_latitude,vehicle_gps_longitude,fuel_consumption_rate,eta_variation_hours,traffic_congestion_level,warehouse_inventory_level,loading_unloading_time,handling_equipment_availability,order_fulfillment_status,weather_condition_severity,shipping_costs,supplier_reliability_score,lead_time_days,historical_demand,iot_temperature,cargo_condition_status,route_risk_level,customs_clearance_time,driver_behavior_score,fatigue_monitoring_score,disruption_likelihood_score,delay_probability,delivery_time_deviation,total_confirmed,total_deaths,active_cases,storm_events_count_r7,cyber_attack_count_r7,total_confirmed_r7,port_congestion_level_r7,traffic_congestion_level_r7,ship_count_r7,avg_ship_speed_r7,trade_value_r7,avg_neighbor_risk,f_storm_weather,f_cyber,f_health,f_congestion_ops,f_shipping_route,f_trade,f_neighbor,custom_risk,pred_prob_lr
01-03-2022,215,12.87,7.635741645,2,0,0,0.4682,0.4,38.33584513,-92.84970991,0.8037996730627506,3.102767946,6.510428227,0.5987664042115243,0.8464553301980479,0.198827788,0.612639369,0.8095545852739805,0.6268431417533151,0.569855802,4.534856767,0.6117549968671745,-2.419309485,0.340230825,0.7970444342415415,2.056208356,0.6944135471208769,0.7959401280378062,0.754378756,0.684970125,4.225476082,0,0.0,0.0,0.7272727272727273,0.5,0.0037724198313501983,0.2924248742000062,0.7607353935995976,0.027289354073483887,0.4149568931991734,0.38405292808041236,0.0,0.7684136562733539,0.5,0.0012574732771167328,0.624595500552294,0.5889073382892721,0.5408836889003007,0.0,0.5214118246581261,0.9944556351804673
01-03-2023,725,12.99,7.026650582,2,288,0,0.4842,0.6,37.49458572,-90.14454304,0.7338033857636157,3.392742611,6.306023699,0.5614172164732425,0.7100807240733397,0.270461032,0.483718128,0.8153059163623441,0.5837898134668547,0.426292843,5.368064246,0.5441330671699247,-0.136276519,0.305484784,0.7163107166537093,1.801270123,0.5308762488876687,0.6474151897264312,0.864829337,0.733016158,5.608168412,0,0.0,0.0,0.7272727272727273,1.0,0.00331705734609236,0.5671245547084693,0.9429850592277237,0.032685656338844335,0.4444010758171584,0.1776078834993129,0.0,0.7712893218175356,1.0,0.0011056857820307866,0.6954018886206937,0.517582045531238,0.4351769213786974,0.0,0.5774716635478664,0.9725442468129741
01-04-2020,766,12.13,0.0,3,0,2013120000,0.0721,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947569,0.07649273128696281,0.11136610340839355,0.7272727272727273,1.0,0.03916083328838215,0.2981725491944145,0.7821096191415965,0.05144595548956053,0.39767443818427006,0.6652446189356974,0.0,0.36363636363636365,1.0,0.07567322266124617,0.2700705420840027,0.07485339894563843,0.22174820631189915,0.0,0.31903808704191033,0.025869621419076932
01-04-2021,491,14.54,7.66416016,4,0,0,0.4712,0.4,38.08271987,-82.43903378,0.7842269894360882,3.349958648,5.068603127,0.5414730154013313,0.7017862681554533,0.307830122,0.675277816,0.6727632637806913,0.5591295751848511,0.423690689,5.526283436,0.7960689470306876,0.827342917,0.166352461,0.8309904354030889,2.446904396,0.6309027933506546,0.7263768533544135,0.828283608,0.661935483,5.559862101,0,0.0,0.0,0.7727272727272727,1.0,0.03916083328838215,0.3597780047162864,0.7524395947037079,0.05282219365119607,0.4850468496485072,0.6652446189356974,0.0,0.722745268253982,1.0,0.013053611096127384,0.5888692207441947,0.5850610191406581,0.6734810470504119,0.0,0.6022191587577318,0.9904962130499214
01-04-2022,366,14.66,7.419395221,4,0,0,0.4733,0.4,35.48126302,-92.63909862,0.7521470375742796,3.053807655,5.282383396,0.5782772524302916,0.8036678391520778,0.313456421,0.714589967,0.6101198306513061,0.6521527836685757,0.620918519,4.430330687,0.771751894173688,-4.492074718,0.260419379,0.8728633897501424,1.934026222,0.6789082589528573,0.677376709279229,0.883854318,0.70114366,6.410809715,0,0.0,0.0,0.7727272727272727,0.5,0.03916083328838215,0.34489502210462497,0.7989503459433376,0.038407909747750046,0.5234523052371824,0.6652446189356974,0.0,0.6914235516892895,0.5,0.013053611096127384,0.631447614907583,0.5905259350902401,0.696383098925987,0.0,0.5318698655405542,0.9954687819766902
01-04-2023,17045,2.271645284,7.02464629,3,288,0,0.5648,0.6,39.46127257,-88.47729929,0.6427837237496443,2.561404012,4.852406323,0.5338557011651205,0.7655780083854288,0.426836029,0.673504243,0.6758775195575794,0.8232128456459773,0.567679706,4.891150792,0.867849948062747,-1.818938031,0.269590414,0.7409840763687774,1.913027438,0.6726169432597281,0.7310726049710171,0.749565931,0.717888937,5.33593768,0,0.0,0.0,0.9090909090909091,1.0,0.03584377594228979,0.619516346877931,0.939189182977647,0.636129873422306,0.3119549106042214,0.4876367354363845,0.0,0.7924842143242442,1.0,0.011947925314096596,0.7145348098515318,0.622590355395949,0.726233176381703,0.0,0.6503249044104336,0.9965386560331485
01-05-2020,817,13.83,0.0,2,0,1910035000,0.0913,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3355922,0.3667703306851611,0.32862866253918854,0.8181818181818181,1.0,0.1627885327334058,0.3359938473078208,0.809798311011548,0.6567010122593846,0.3897259581712893,0.9503032590262525,0.0,0.40909090909090906,1.0,0.28606250865258515,0.2864480395798422,0.174404495071779,0.3167677530087508,0.0,0.38578770058608514,0.0915160362062111
01-05-2021,419,11.64,6.052625646,3,0,0,0.4472,0.4,38.17007606,-87.15741027,0.717248910632644,3.052708465,4.026939091,0.7247805548677236,0.5871027056169482,0.277360213,0.587618845,0.5819423495947319,0.6066988714636838,0.38016374,5.535697391,0.6930105294476532,-5.916929021,0.239631348,0.883060285327093,2.491334147,0.8237555034684463,0.7663508227846274,0.898752572,0.558490348,5.037136502,0,0.0,0.0,0.8636363636363636,1.0,0.1627885327334058,0.27410355490489957,0.7380232771342004,0.664089238179744,0.3503603661928971,0.9503032590262525,0.0,0.7227893566155478,1.0,0.054262844244468596,0.5810025231309429,0.7008108544309087,0.7500042199791966,0.0,0.6397973381002592,0.9972609680032674
01-05-2022,151,15.05,7.08867523,2,0,0,0.4652,0.4,36.11270289,-90.40614902,0.6875251574014937,2.494106204,6.013530282,0.49214837232432196,0.7102925982888242,0.276580275,0.522552844,0.6195757222349013,0.6253339627398538,0.523965813,6.283767955,0.9276802571086955,2.19466026,0.317044931,0.8386030926710708,2.057570137,0.9078261023327748,0.7831519536428397,0.776869871,0.59503228,4.029316605,0,0.0,0.0,0.8636363636363636,0.5,0.1627885327334058,0.2765283447518425,0.7295699585310476,0.6433007985803016,0.41628973162012306,0.9503032590262525,0.0,0.7416060429356325,0.5,0.054262844244468596,0.552134818474009,0.712782806041434,0.834439159624934,0.0,0.5792901509347016,0.9991629179699574
01-05-2023,321,13.76,6.748469574,2,288,0,0.5101,0.6,38.31742481,-86.23207185,0.8223811627977552,3.155581389,5.418877265,0.6330845572651363,0.7690510074926541,0.348563562,0.697274257,0.7280759215387781,0.5926726427289066,0.4632546,5.249041875,0.8696536329614649,2.75609735,0.18583099,0.7817632956860953,2.210461,0.678259099099851,0.7873152712828466,0.838874476,0.546639418,5.322306648,0,0.0,0.0,0.8181818181818181,1.0,0.12694475679111603,0.5403528247462976,0.8861803071066031,0.6271843253716749,0.46845714212807454,0.4626665235898679,0.0,0.773128869860298,1.0,0.04231491893037201,0.7071671741526728,0.6942267160610496,0.6416642664267465,0.0,0.6500273251642196,0.9971394417832876
01-06-2020,609,13.12,0.0,0,0,1418078000,0.1032,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6280725,0.5759224262884612,0.5134108438619883,0.6363636363636362,1.0,0.3645262940249618,0.2407303627000279,0.7396931911060858,0.6314579070314905,0.42301068634814154,0.8061666261739947,0.0,0.3181818181818181,1.0,0.4846198547251371,0.24510588845152842,0.175744765563272,0.2687222087246649,0.0,0.3743215167979608,0.044222079922095675
01-06-2021,545,15.36,7.71991806,4,0,0,0.4533,0.4,36.62712202,-88.82684873,0.6423399392535605,2.732568481,4.838060894,0.43859969705642915,0.8191828052763743,0.27643642,0.654116814,0.8075504078143458,0.5797746323193098,0.511236996,4.527630172,0.6337197075020077,-3.279673742,0.333659025,0.7982391005341296,1.697845383,0.5224226693909605,0.8249657020786599,0.759796048,0.751667074,6.404373512,0,0.0,0.0,0.6363636363636362,1.0,0.3645262940249618,0.2524789941276775,0.7268518775801956,0.6379407131086684,0.44541386877486877,0.8061666261739947,0.0,0.721957022088991,1.0,0.12150876467498727,0.5592783435101691,0.6452203321901413,0.6732203219984374,0.0,0.6204611471496161,0.99372589738986
01-06-2022,111,12.72,7.914924196,2,0,0,0.4821,0.4,36.229302,-89.61274613,0.645695918626677,3.665706056,5.324584949,0.35293374262697985,0.720473578929082,0.343533489,0.504439208,0.726729661147632,0.7500704678619353,0.549604138,7.117013505,0.62838272163663,1.219804732,0.275243919,0.8113758247880848,2.533331136,0.9150327981622457,0.8090084106648002,0.829967319,0.654864944,4.520279739,0,0.0,0.0,0.5909090909090908,0.5,0.3645262940249618,0.28728349358129,0.7404982577418964,0.024645528131394534,0.7798087212915923,0.8061666261739947,0.0,0.6588193760283614,0.5,0.12150876467498727,0.525297268219812,0.6642612002774658,0.7282066052241868,0.0,0.539792572745264,0.9969679184474414
01-06-2023,204,13.45,5.98477929,4,288,0,0.4874,0.6,36.92371577,-94.94270288,0.71083923281896,2.161249959,5.413535653,0.4845678069808874,0.6734318685190402,0.249979144,0.608008121,0.8095762092444442,0.5587222956296698,0.521117502,5.104185086,0.7069534449511594,-2.997720621,0.398423373,0.909524547844451,2.51084399,0.8637312579761192,0.6886037627597221,0.722795655,0.795665151,5.134686957,0,0.0,0.0,0.6818181818181818,1.0,0.23758153723384579,0.5212522870613732,0.8969542290034134,0.0024446335765894722,0.767646993688512,0.34350010258412683,0.0,0.745697195531313,1.0,0.07919384574461526,0.6440515478911786,0.6571317381107257,0.536391947721652,0.0,0.6155516956447938,0.9927111243753934
01-07-2020,672,13.97,0.0,4,0,2061150000,0.1333,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10667386,0.789285299280162,0.747689735186515,0.7272727272727273,1.0,0.641097686109462,0.28463111004529806,0.7805721254987973,0.011607482389584062,0.8422175866231902,0.8427711133756862,0.0,0.36363636363636365,1.0,0.7260242401920464,0.2663008088860238,0.14230417816879573,0.2809237044585621,0.0,0.4058742093819244,0.03882608230554044
01-07-2021,609,14.78,7.000497279,1,0,0,0.4579,0.4,39.64642141,-92.47651561,0.7451694044503474,2.455732865,4.802003687,0.3755515540069539,0.6527800487490674,0.234074201,0.685786426,0.739062443601227,0.7738513319585643,0.557108908,5.45811605,0.7141778436954547,0.310837577,0.23822578,0.6563988790684261,2.004927902,0.6772024796421602,0.7884604401736043,0.89981181,0.79276579,4.950826856,0,0.0,0.0,0.6818181818181818,1.0,0.641097686109462,0.28118388370539127,0.7455579347222314,0.028194773916665167,0.8335763591157384,0.8427711133756862,0.0,0.7104403127097043,1.0,0.21369922870315403,0.5137683552959109,0.6215003893944903,0.7769334296765683,0.0,0.6313633310370261,0.9937678047477224
01-07-2022,342,15.39,6.944453478,1,0,0,0.4543,0.4,34.45127835,-92.51509711,0.9018668924426798,2.103389756,6.211648078,0.3692912046756866,0.7203938528258035,0.289825905,0.534142716,0.5567551734482062,0.5542438233178689,0.562974887,4.664383389,0.7487708043060453,2.379628423,0.328295778,0.7677108193740743,1.992144615,0.6786860024877885,0.843454927204918,0.832900843,0.749344097,4.297145372,0,0.0,0.0,0.6363636363636362,0.5,0.641097686109462,0.2888456729441382,0.7684697128070329,0.02895532658493745,0.885743769623689,0.8427711133756862,0.0,0.5965594049059213,0.5,0.21369922870315403,0.5367501108131653,0.6844029562863478,0.7152619136665335,0.0,0.540364198780724,0.996227162375611
01-07-2023,451,16.69,5.889075524,4,288,0,0.5006,0.6,35.29802064,-95.38644351,0.702504090218672,2.61689698,4.918657863,0.5368821961075638,0.8944819957083362,0.331154156,0.650614498,0.7342546301112923,0.7978697071475328,0.565893106,6.651287519,0.732008261400939,1.457583565,0.185386468,0.7623791302844539,1.804373369,0.7713856179314919,0.6559597701224856,0.784840381,0.749462191,5.546015704,0,0.0,0.0,0.8181818181818181,1.0,0.4035161488756163,0.5190730260840684,0.9106232779788632,0.023233073176031738,1.0,0.49927101079155944,0.0,0.7762182241465552,1.0,0.13450538295853878,0.7152651239697079,0.6525769469555225,0.6763829931133438,0.0,0.6579567900787272,0.9962808289899877
01-08-2020,566,12.66,6.85701477,1,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5326483666738256,0.674914458118798,0.284563299,0.583304067,0.0,0.6389161780400309,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0.0,0.0,0.6818181818181818,1.0,0.4035161488756163,0.48533870909954135,0.770799036538122,0.02399362584430402,0.9135877249254798,0.9043058445822622,0.0,0.3409090909090909,1.0,0.13450538295853878,0.6159251426075718,0.15626355846163062,0.5144073408740977,0.0,0.4324349406922486,0.1708670785563733
01-08-2021,752,13.44,6.00800536,3,0,0,0.4593,0.4,37.89518432,-89.92960934,0.8654749563622463,3.456135585,4.931817378,0.41683852873611293,0.6313584860894021,0.28012532,0.600299484,0.5907249807178716,0.6929051861173647,0.575487626,4.450494406,0.6968579051838991,-0.280999633,0.233767599,0.7736328960645115,2.173987324,0.8349196219837044,0.7321648142247359,0.736578013,0.757254934,5.523039013,0,0.0,0.0,0.7272727272727273,1.0,0.4035161488756163,0.41078967768098007,0.759447706143396,0.04720859062347209,0.9366309982786851,0.9043058445822622,0.0,0.6589988539952994,1.0,0.13450538295853878,0.5546085996624728,0.6983386462562259,0.7646896452945087,0.0,0.6328127750897061,0.9960728461939673
01-08-2022,505,11.7,7.149548847,0,0,0,0.4589,0.4,36.49454504,-83.72006482,0.6703044736535472,2.839474198,3.668367225,0.513893369804648,0.6033598986344643,0.235919281,0.544049453,0.708498449992794,0.5350308477639926,0.501205486,5.795282483,0.8725524068547327,1.208946505,0.402735651,0.7221811904880184,2.049482667,0.731326290212057,0.8607122453520023,0.737933531,0.747906382,6.094986989,0,0.0,0.0,0.5454545454545454,0.5,0.4035161488756163,0.45632514602965824,0.7090107941289042,0.05810984553537475,0.8806230422118664,0.9043058445822622,0.0,0.6269764977236697,0.5,0.13450538295853878,0.5706473021494186,0.6538761812421443,0.7706296997336625,0.0,0.5458126243714789,0.9968289139659007
01-08-2023,50,14.15,7.126157176,1,288,0,0.4985,0.6,36.44338164,-82.92012499,0.6482280287313755,2.754132282,4.768584034,0.5574772793938636,0.7533441448310363,0.343242224,0.562092973,0.7531304211611604,0.7487116569187621,0.494384897,6.999326279,0.7569089539433462,-0.646748346,0.223907332,0.7352210843934371,1.89519814,0.5762095302936241,0.7301310248014452,0.826350467,0.725975679,5.749053353,0,0.0,0.0,0.4090909090909091,1.0,0.0,0.7349149345293038,0.8468270928297696,0.035582999837024426,0.8863838605501675,0.40503483379070265,0.0,0.5811106651260347,1.0,0.0,0.7231408628959933,0.6019594214345122,0.6368851482176036,0.0,0.590617918979149,0.9841928327586325
01-09-2020,710,15.85,6.85701477,2,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5326483666738256,0.674914458118798,0.284563299,0.583304067,0.0,0.6389161780400309,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0.0,0.0,0.45454545454545453,1.0,0.0,0.7293056333521795,0.7080449365813621,0.03924089600347681,0.9206287251167371,0.8100696675814053,0.0,0.22727272727272727,1.0,0.0,0.6612283486815413,0.15997827018670233,0.4829952818738121,0.0,0.3990837440751889,0.11010283033480345
01-09-2021,853,12.49,6.868037502,2,0,0,0.4483,0.4,38.14744429,-91.07396531,0.8061343716740914,2.659461923,5.677452655,0.599360716416477,0.6948761899572165,0.422687188,0.556490767,0.516664683296758,0.6950164221768564,0.45466883,4.432227152,0.7871951195667375,-5.198558547,0.268165922,0.7294492053539465,2.049066461,0.5971917214664468,0.6940285100354345,0.847207075,0.582404582,4.724816784,0,0.0,0.0,0.5,1.0,0.0,0.7263182293325865,0.6926062161025184,0.05774767759810227,0.8278155407774372,0.8100696675814053,0.0,0.5083323416483789,1.0,0.0,0.6782903379521996,0.6187278378175765,0.7640937364416663,0.0,0.5917696470522709,0.9869679522247968
01-09-2022,402,11.56,7.251634045,0,0,0,0.4727,0.4,39.70647776,-86.12556487,0.7594663385189679,2.476341304,4.982073505,0.43892129930900897,0.8003954368355611,0.515124656,0.679939494,0.6216598447156781,0.666662016427754,0.576627658,5.311887498,0.660248634712641,-5.572260224,0.289995804,0.8123880428758191,2.178033735,0.7234448379648292,0.6653891490695634,0.834595136,0.68346223,5.620117212,0,0.0,0.0,0.31818181818181823,0.5,0.0,0.7795860538849566,0.6944389842781162,0.05597305470546694,0.6636322181358483,0.8100696675814053,0.0,0.4699208314487482,0.5,0.0,0.6783354435769108,0.6133822735450826,0.7123267729072668,0.0,0.5002599534713927,0.9902422770684359
01-09-2023,178,12.61,7.727309749,1,288,0,0.4803,0.6,41.09020408,-87.32741946,0.696302867436669,2.593784718,3.941834653,0.4449645560600446,0.5787824651054521,0.25505151,0.602198691,0.6566014224345574,0.7149060672458447,0.615052415,5.15434011,0.7766442802528806,3.948359748,0.249926644,0.5939714601796637,1.839860383,0.6619618452686916,0.577424940719592,0.822780025,0.744832651,5.490471379,0,0.0,0.0,0.31818181818181823,1.0,0.0,0.8136093413516534,0.8083614942085076,0.04192093873929341,0.6620319908196537,0.40503483379070265,0.0,0.48739162030818783,1.0,0.0,0.6614294641814145,0.5389356738605939,0.6321950604298093,0.0,0.5493091375254399,0.953880702227769
01-10-2020,541,14.37,6.85701477,4,0,1672113000,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.5326483666738256,0.674914458118798,0.284563299,0.583304067,0.0,0.6389161780400309,0.0,5.006246603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.685734003,5.025510934,0,0.0,0.0,0.36363636363636365,1.0,0.0,0.846800491381672,0.6658276074072235,0.034279195262843384,0.6917962189008771,0.8100696675814053,0.0,0.18181818181818182,1.0,0.0,0.6800477308953798,0.12101256902728674,0.4829952818738121,0.0,0.3850226020844725,0.06726292848482647
01-10-2021,829,13.38,6.470801377,4,0,0,0.4773,0.4,36.28917847,-86.87780031,0.6835376213528684,2.504367338,5.420807796,0.9091485489129465,0.5820671187991875,0.385052242,0.523458554,0.72928013887312,0.670311173354362,0.46521555,5.30610965,0.6826004956206003,2.436699554,0.327286347,0.8517492260063779,2.510494796,0.6376903299054639,0.7562075419330729,0.85197146,0.727137041,5.127620711,0,0.0,0.0,0.5454545454545454,1.0,0.0,0.8202655568521884,0.7164746907901417,0.04601343643047283,0.7455638567250231,0.8100696675814053,0.0,0.6373673421638327,1.0,0.0,0.7569889788386162,0.6201270020588799,0.7209937788521225,0.0,0.6231962824981533,0.9927169169552018
01-10-2022,615,11.84,6.056132584,3,0,0,0.4568,0.4,38.41311033,-90.14399975,0.6195002994215302,2.951002959,4.518894311,0.7480181188546644,0.6884145684066458,0.273872883,0.69255903,0.4769725194708939,0.716469996807716,0.567315156,5.451604929,0.7359560067874222,1.730656749,0.409542742,0.6577291196032817,2.127843318,0.6166168269282685,0.7790730772155441,0.774900139,0.649175028,4.12734583,0,0.0,0.0,0.6363636363636362,0.5,0.0,0.7784340455042973,0.7092584368241528,0.06647592488636982,0.671633354716823,0.8100696675814053,0.0,0.556668077917265,0.5,0.0,0.73103129239744,0.5685047671286362,0.7541652237255145,0.0,0.5228140464276234,0.9924249009705309
